qid,state_name,lat,lon,name_en,name_hi,name_ta,name_te,name_kn,name_ml,name_bn,name_or,name_mr,name_gu,image_url,deity,religion,architecture_style,commissioned_by,founded_by,inception,heritage_status,inscription,commons_category,wiki_image_url,best_image_url,image_license,image_author,wikipedia_en
Q31377192,Tamil Nadu,,,,,வடசேரி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377196,Tamil Nadu,,,,,வடசேரி வரதராஜப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377197,Tamil Nadu,,,,,சிவாயம் கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377198,Tamil Nadu,,,,,பொருந்தலூர் எட்டமநாயக்கன்பட்டி பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377201,Tamil Nadu,,,,,சேரன்மகாதேவி விஸ்வநாத சாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377203,Tamil Nadu,,,,,தொண்டமாங்கினம் ரகுபதி நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377204,Tamil Nadu,,,,,மேலச்செவல் முப்புடாதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377207,Tamil Nadu,,,,,மாங்குளம் முத்தாரம்மன் வகையறா கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377212,Tamil Nadu,,,,,குளித்தலை ராமலிங்க சாமுண்டீஸ்வரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377213,Tamil Nadu,,,,,குற்றாலம் குற்றாலநங்கையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377216,Tamil Nadu,,,,,நங்கவரம் பிடாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377218,Tamil Nadu,,,,,மன்னார்கோவில் செட்டி பிள்ளைமார் முத்தாரம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377219,Tamil Nadu,,,,,வீரவநல்லூர் முத்தாட்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377224,Tamil Nadu,,,,,பஞ்சப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377225,Tamil Nadu,,,,,பழங்கோட்டை ஆதிபராசக்தி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377227,Tamil Nadu,,,,,கருங்குளம் செல்லாயி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377230,Tamil Nadu,,,,,சத்திரம்புதுக்குளம் வெயிலுகாத்தம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377231,Tamil Nadu,,,,,சத்திரம்புதுக்குளம் உச்சினிமாகாளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377234,Tamil Nadu,,,,,மேலத்தாழையூத்து முப்பிடாதிஅம்மன் மற்றும் உச்சினிமாகாளி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377235,Tamil Nadu,,,,,கொண்டாநகரம் முப்பிடாதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377239,Tamil Nadu,,,,,கொண்டாநகரம் முப்பிடாதி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377240,Tamil Nadu,,,Ariyanaayakipuram Senpakavalliyamman temple,,அரியநாயகிபுரம் செண்பகவல்லியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377241,Tamil Nadu,,,,,சேரன்மகாதேவி முப்படாதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377244,Tamil Nadu,,,,,சங்கம்பட்டி வெங்கடாசலபதி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377246,Tamil Nadu,,,,,பனையூர் ஸ்ரீநிவாச பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377247,Tamil Nadu,,,,,பேட்மாநகரம் ரெங்கராஜ பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377248,Tamil Nadu,,,Udhayaneri Paalaamatai Vengataasalapadhi temple,,உதயநேரி பாலாமடை வெங்கடாசலபதி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377252,Tamil Nadu,,,,,ராஜாவின்கோவில் குலசேகரநாதர் மற்றும் ராஜன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377253,Tamil Nadu,,,,,மருதன்வாழ்வு வரதராஜப் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377254,Tamil Nadu,,,,,வள்ளிநாயகபுரம் சீனிவாச பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377258,Tamil Nadu,,,Aarumukaneri Melaveeraraamasamy temple,आरुमुकनेरी मेलवेरारामसामी मंदिर,ஆறுமுகநேரி மேலவீரராமசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377259,Tamil Nadu,,,,,காயல்பட்டினம் அழகிய மணவாளப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377260,Tamil Nadu,,,,,வடிவீஸ்வரம் லட்சுமி நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377264,Tamil Nadu,,,,,ஒப்பனையாள்புரம் அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377265,Tamil Nadu,,,,,வெள்ளாரம் சென்னல் வரதராஜப் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377271,Tamil Nadu,,,Iluppaiyoorani Vengataasalapadhi temple,,இலுப்பையூரணி வெங்கடாசலபதி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377272,Tamil Nadu,,,,,வெள்ளாரம் வடக்குவாச் செல்வியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377273,Tamil Nadu,,,,,புன்னையாபுரம் கற்பக நாச்சியார் அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377277,Tamil Nadu,,,Adaiyarkarkulam Naaraayana Swamy temple,,அடையற்கற்குளம் நாராயண சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377278,Tamil Nadu,,,,,பத்தமடை அங்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377281,Tamil Nadu,,,,,நரசிங்கநல்லூர் குலசேகரமுடையார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377282,Tamil Nadu,,,,,திருவாலீஸ்வரம் திருவாலீஸ்வரநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377286,Tamil Nadu,,,Avanikkonendhal Samudhaayamman Endra Azhakamman temple,,அவனிக்கோனேந்தல் சமுதாயம்மன் என்ற அழகம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377287,Tamil Nadu,,,,,திருவேங்கடம் காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377290,Tamil Nadu,,,,,நடுப்பட்டி பெரியகாண்டியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377291,Tamil Nadu,,,,,மன்னார்கோயில் வடக்குவாச் செல்வி அம்மன் உச்சினி மாகாளி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377293,Tamil Nadu,,,,,கல்லடை கரையடி கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377294,Tamil Nadu,,,Poththuraavuththanpatti Pidaariyamman temple,,போத்துராவுத்தன்பட்டி பிடாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377298,Tamil Nadu,,,,,செட்டிபாளையம் குண்டஸ்வரசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377299,Tamil Nadu,,,,,சிவாயம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377300,Tamil Nadu,,,,,புத்தூர் மலைவளர்ந்தம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377303,Tamil Nadu,,,,,நாகனூர் ஜக்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377305,Tamil Nadu,,,,,பணிக்கம்பட்டி காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377306,Tamil Nadu,,,,,தொண்டமாங்கினம் வீரமலைக் கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377307,Tamil Nadu,,,,,பாப்பக்காப்பட்டி ஜக்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377311,Tamil Nadu,,,,,தொண்டமாங்கினம் வரதராஜப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377312,Tamil Nadu,,,,,சின்னியம்பாளையம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377315,Tamil Nadu,,,,,சின்னப்பனையூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377319,Tamil Nadu,,,,,கொசூர் குள்ளாயி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377323,Tamil Nadu,,,,,புத்தன் சந்தை முத்தாரம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377324,Tamil Nadu,,,,,பத்தமடை சங்கிலி பூதத்தர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377325,Tamil Nadu,,,,,நாலுவாசல் கோட்டை அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377329,Tamil Nadu,,,Azhakiyapaantiyapuram Kulasekaranangaiyamman temple,,அழகியபாண்டியபுரம் குலசேகரநங்கையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377330,Tamil Nadu,,,,,மேலஇலந்தகுளம் வெயிலுகந்தம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377331,Tamil Nadu,,,,,வன்னிக்கோனேந்தல் சூட்டுலிங்க அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377332,Tamil Nadu,,,,,கொண்டாநகரம் குலசேகரமுடையார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377336,Tamil Nadu,,,,,பழவூர் தழுவக்கொழுந்தீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377337,Tamil Nadu,,,,,தச்சநல்லூர் நெல்லையப்பர் காந்திமதி அம்பாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377338,Tamil Nadu,,,,,வில்லுக்குறி அஞ்சல் முத்தாரம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377342,Tamil Nadu,,,,,கொசூர் கம்பளபெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377343,Tamil Nadu,,,,,பில்லூர் கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377346,Tamil Nadu,,,,,கோடாந்தூர் பெரியநாயகியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377349,Tamil Nadu,,,,,நஞ்சைபுகலூர் மேகபாலீஸ்வரர் சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377352,Tamil Nadu,,,,,வடக்கு குருவிகுளம் மலையடி அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377353,Tamil Nadu,,,,,தண்ணீர்பள்ளி இசக்கியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377354,Tamil Nadu,,,Inungoor Varadharaajapperumaal temple,,இனுங்கூர் வரதராஜப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377358,Tamil Nadu,,,Poththuraavuththanpatti Jakkaalamman temple,,போத்துராவுத்தன்பட்டி ஜக்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377359,Tamil Nadu,,,,,பொருந்தலூர் கள்ளநாயக்கன்பட்டி முத்தாளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377361,Tamil Nadu,,,,,மேலக்கடையநல்லூர் கருங்குளத்து அய்யன் சாஸ்தா கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377364,Tamil Nadu,,,,,பன்னீருத்து மாதா என்ற அங்காள ஈஸ்வரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377365,Tamil Nadu,8.698200,77.589500,,,கோடகநல்லூர் கைலாசநாதசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377366,Tamil Nadu,,,,,பொருந்தலூர் பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377370,Tamil Nadu,,,,,கரிசூழ்ந்த மங்கலம் கரிசூழ்ந்தநங்கையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377371,Tamil Nadu,,,,,பாப்பயம்பாடி எல்லையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377372,Tamil Nadu,,,,,திருவேங்கடம் சேவுகப் பெருமாள் அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377377,Tamil Nadu,,,,,செருபுளிப்பட்டி நரசிங்கப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377378,Tamil Nadu,,,,,மலையடிக்குறிச்சி மகாதேவர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377382,Tamil Nadu,,,Aasaaripallam Anjal Muththaaramman temple,आसारिपल्लम अंजल मुथतारमन मंदिर,ஆசாரிபள்ளம் அஞ்சல் முத்தாரம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377383,Tamil Nadu,,,,,மேலப்பாட்டம் திரிபுராந்தீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377385,Tamil Nadu,,,,,சண்முகபுரம் விஸ்வநாதசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377389,Tamil Nadu,,,,,புதுக்கிராமம் அங்காளாஸ்வரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377390,Tamil Nadu,,,,,தரகம்பட்டி பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377391,Tamil Nadu,,,,,வாழ்வார்மங்களம் கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377395,Tamil Nadu,,,,,விராலிப்பட்டி அழகநாச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377401,Tamil Nadu,,,,,சிந்தாமணிப்பட்டி பிடாரி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377402,Tamil Nadu,,,,,பாலவிடுதி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377403,Tamil Nadu,,,,,மாவத்தூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377406,Tamil Nadu,,,,,தொண்டமாங்கினம் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377409,Tamil Nadu,,,,,நங்கவரம் பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377410,Tamil Nadu,,,Poththuraavuththanpatti Thalaimalaipperumaal temple,,போத்துராவுத்தன்பட்டி தலைமலைப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377417,Tamil Nadu,,,,,கொசூர் ஜக்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377418,Tamil Nadu,,,,,வீரியபாளையம் அங்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377421,Tamil Nadu,,,,,புத்தூர் பட்டத்தலச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377426,Tamil Nadu,,,,,ராச்சாண்டார்திருமலை பாம்பாலம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377427,Tamil Nadu,,,,,கள்ளை பூக்குழி கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377431,Tamil Nadu,,,,,ரெங்கநாதபுரம் கட்டளை பிடாரி நினைத்ததை முடித்தம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377432,Tamil Nadu,,,,,மணவாசி பட்டத்தளச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377435,Tamil Nadu,,,,,மேலப்பாளையம் லெட்சுமண நாராயண சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377436,Tamil Nadu,,,,,லாலாப்பேட்டை பச்சநாச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377438,Tamil Nadu,,,,,கோடாந்தூர் வாசுதேவப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377441,Tamil Nadu,,,,,செவ்வந்திபாளையம் காளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377442,Tamil Nadu,,,Inunganoor Sellaandiyamman temple,,இனுங்கனூர் செல்லாண்டியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377443,Tamil Nadu,,,,,நடந்தை லெட்சுமி நாராயண பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377447,Tamil Nadu,,,,,பலபத்திரராமபுரம் ஆதிவரங்கொண்ட சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377448,Tamil Nadu,,,,,வைகநல்லூர் கன்னிமார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377450,Tamil Nadu,,,,,பொருந்தலூர் அங்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377452,Tamil Nadu,,,,,மேலநீலிதநல்லூர் வெளியப்பசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377455,Tamil Nadu,,,,,நாரணாபுரம் திரௌபதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377460,Tamil Nadu,,,,,கருவப்பநாயக்கன்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377461,Tamil Nadu,,,,,புளியங்குடி மாதாங்கோயில் என்ற அங்காள பரமேஸ்வரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377467,Tamil Nadu,,,,,கீழப்பாட்டம் பாண்டீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377469,Tamil Nadu,,,,,பில்லூர் பட்டத்தலச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377472,Tamil Nadu,,,,,பழவூர் ஸ்ரீ சங்கர லிங்க சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377475,Tamil Nadu,,,,,வெள்ளங்குளி வீரவினோதீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377478,Tamil Nadu,,,,,பெருங்கோட்டுர் திருக்கோட்டி அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377479,Tamil Nadu,,,,,சாம்பசிவபுரம் சிவன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377481,Tamil Nadu,,,Arumanalloor Sivanaanti Aandaarmadam temple,,அருமநல்லூர் சிவனாண்டி ஆண்டார்மடம் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377484,Tamil Nadu,,,,,நஞ்சைதோட்டக்குறிச்சி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377485,Tamil Nadu,,,Erumaarpatti Putrupperumaal Narasinga Perumaal temple,,எருமார்பட்டி புற்றுப்பெருமாள் நரசிங்கப் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377489,Tamil Nadu,,,Anaippaalaiyam Kolappiyamman temple,,அணைப்பாளையம் கொளப்பியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377490,Tamil Nadu,,,,,புத்தாம்பூர் மாகாளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377491,Tamil Nadu,,,,,நஞ்சைப்புகழூர் மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377494,Tamil Nadu,,,,,புதுப்பேட்டை துர்க்கையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377496,Tamil Nadu,,,Aantaang Elaramman temple,अनंतांग एलारमन मंदिर,ஆண்டாங்கோயில் ஏலரம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377497,Tamil Nadu,,,,,திருவண்ணாதபுரம் சிந்தாமணிநாத சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377498,Tamil Nadu,,,,,மோளப்பாளையம் முச்சிலியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377502,Tamil Nadu,,,,,பாகநத்தம் அழகாபதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377503,Tamil Nadu,,,,,கோதூர் கோதையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377506,Tamil Nadu,,,,,பசுபதிபாளையம் பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377507,Tamil Nadu,,,,,காயல்பட்டினம் மெய்கண்டேஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377510,Tamil Nadu,,,,,காருடையாம்பாளையம் மேலப்பட்டையம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377511,Tamil Nadu,,,,,சுக்காலியூர் பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377512,Tamil Nadu,,,Azhakaapuri Aiyanaar temple,,அழகாபுரி அய்யனார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377516,Tamil Nadu,,,,,பள்ளிவிளை அஞ்சல் அரய சமுதாய அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377517,Tamil Nadu,,,,,பனச்சமூடு அஞ்சல் பத்ரகாளி குன்று தேவி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377520,Tamil Nadu,,,,,ரெங்கநாதபுரம் பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377521,Tamil Nadu,,,,,புனவாசிப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377525,Tamil Nadu,,,,,ஏர்மாள்புரம் நாராயணசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377526,Tamil Nadu,,,,,சுத்தமல்லி கசமாடசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377528,Tamil Nadu,,,,,கீழவயலி உடையநாயகி அம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377529,Tamil Nadu,,,,,மேலநத்தம் அக்னீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377532,Tamil Nadu,,,,,வடக்கு பனவடலி சத்திரம் வடபத்திரகாளியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377534,Tamil Nadu,,,,,பெரும்பத்தூர் வைத்தியலிங்கசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377535,Tamil Nadu,,,,,சேரன்மகாதேவி தெய்வீஸ்வரமுடையார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377539,Tamil Nadu,,,,,சாயமலை உமையொருபாகேஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377540,Tamil Nadu,,,,,பத்தமடை மாட்டுமந்தை முப்புடாதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377541,Tamil Nadu,,,,,கிருஷ்ணாபுரம் கிருஷ்ணேஸ்வரமுடையார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377544,Tamil Nadu,,,,,பத்மநாபமங்கலம் சொக்கலிங்கசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377548,Tamil Nadu,,,,,கரிசூழ்ந்தமங்கலம் காளத்தீஸ்வரர் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377549,Tamil Nadu,,,,,வடக்கு அரியநாயகிபுரம் வீரபுத்திரசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377550,Tamil Nadu,,,Agaram Saasthaa Pudhukkaavudaiyaar temple,,அகரம் சாஸ்தா புதுக்காவுடையார் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377553,Tamil Nadu,,,,,மன்னார்கோவில் உதிரவாசக பண்டார சுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377555,Tamil Nadu,,,,,புத்தன்துறை நாராயணசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377556,Tamil Nadu,,,,,மடத்தூர் சுப்பிரமணியசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377560,Tamil Nadu,,,,,சுண்டங்குறிச்சி உச்சினிமாகாளியம்மன் மற்றும் முப்புடாதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377561,Tamil Nadu,,,,,கோட்டைபுளிப்பட்டி மாரியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377562,Tamil Nadu,,,,,சித்தலவாய் லெட்சுமி நாராயணப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377568,Tamil Nadu,,,,,காளையாப்பட்டி அழகநாச்சியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377572,Tamil Nadu,,,,,முள்ளிப்பாடி அங்காளம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377573,Tamil Nadu,,,,,முள்ளிப்பாடி பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377582,Tamil Nadu,,,,,நஞ்சைகடம்பங்குறிச்சி செல்லாண்டியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377584,Tamil Nadu,,,,,புஞ்சைகாளக்குறிச்சி சின்னம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377589,Tamil Nadu,,,,,நல்லூர் முத்தாரம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377590,Tamil Nadu,,,Aazhvaarkurichchi Vengateshvarapperumaal temple,,ஆழ்வார்குறிச்சி வெங்கடேஷ்வரப்பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377591,Tamil Nadu,,,,,புஞ்சைகாளக்குறிச்சி பகவதியம்மன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377594,Tamil Nadu,,,,,தச்சநல்லூர் வரம் தரும் பெருமாள் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377596,Tamil Nadu,,,,,கரிசூழ்ந்தமங்கலம் நவநீத கிருஷ்ணசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377597,Tamil Nadu,,,,,பழங்கோட்டை நவநீதகிருஷ்ணசாமி மற்றும் சிவன் கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377601,Tamil Nadu,,,,,கரியம்மாள்புரம் நவநீதகிருஷ்ணசாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
Q31377602,Tamil Nadu,,,,,சுத்தமல்லி நவநீத கிருஷ்ணசுவாமி கோயில்,,,,,,,,,,,,,,,,,,,,,,
